country,city,year,population
Czechoslovakia,Brezova,1400,NA
Czechoslovakia,Brno,1400,NA
Czechoslovakia,Ceske Budejovice,1400,NA
Czechoslovakia,Cesky Tesin,1400,NA
Czechoslovakia,Cheb,1400,NA
Czechoslovakia,Eperjes,1400,2
Czechoslovakia,Ersekujvar,1400,NA
Czechoslovakia,Gelnica,1400,NA
Czechoslovakia,Iglo,1400,NA
Czechoslovakia,Jihlava,1400,NA
Czechoslovakia,Kolin,1400,NA
Czechoslovakia,Komarno,1400,NA
Czechoslovakia,Kosice,1400,5
Czechoslovakia,Kremnica,1400,2
Czechoslovakia,Kutna Hora,1400,NA
Czechoslovakia,Levoca,1400,3
Czechoslovakia,Liberec,1400,NA
Czechoslovakia,Litomerice,1400,NA
Czechoslovakia,Marianske Lazne,1400,NA
Czechoslovakia,Mikulov,1400,NA
Czechoslovakia,Myjava,1400,NA
Czechoslovakia,Nitra,1400,NA
Czechoslovakia,Olomouc,1400,NA
Czechoslovakia,Opava,1400,NA
Czechoslovakia,Ostrava,1400,NA
Czechoslovakia,Plzen,1400,NA
Czechoslovakia,Praha,1400,95
Czechoslovakia,Prostejov,1400,NA
Czechoslovakia,Skalica,1400,NA
Czechoslovakia,Sternberk,1400,NA
Czechoslovakia,Trnava,1400,3
Czechoslovakia,Vratz,1400,NA
Czechoslovakia,Znojmo,1400,NA
Denmark,Aalborg,1400,NA
Denmark,Aarhus,1400,NA
Denmark,Helsingor,1400,NA
Denmark,Kobenhavn,1400,9
Denmark,Odense,1400,NA
Denmark,Randers,1400,NA
Denmark,Ribe,1400,NA
Denmark,Roskilde,1400,NA
Denmark,Svendborg,1400,NA
Denmark,Viborg,1400,NA
Finland,Haemeenlinna,1400,NA
Finland,Helsinki,1400,NA
Finland,Kuopio,1400,NA
Finland,Oulu,1400,NA
Finland,Pori,1400,NA
Finland,Tampere,1400,NA
Finland,Turku,1400,1
Finland,Vaasa,1400,NA
France,Abbeville,1400,NA
France,Agde,1400,NA
France,Agen,1400,NA
France,Aire,1400,5
France,Aix,1400,4
France,Ajaccio,1400,NA
France,Albi,1400,NA
France,Alencon,1400,NA
France,Ales,1400,NA
France,Ambert,1400,NA
France,Amboise,1400,5
France,Amiens,1400,NA
France,Anduze,1400,NA
France,Angers,1400,25
France,Angouleme,1400,NA
France,Annecy,1400,1
France,Annonay,1400,NA
France,Antibes,1400,NA
France,Apt,1400,NA
France,Arbois,1400,NA
France,Argentan,1400,NA
France,Argenteuil,1400,NA
France,Arles,1400,5
France,Armentieres,1400,NA
France,Arras,1400,10
France,Aubagne,1400,NA
France,Auch,1400,NA
France,Aurillac,1400,NA
France,Autun,1400,NA
France,Auxerre,1400,NA
France,Avallon,1400,NA
France,Avignon,1400,30
France,Avranches,1400,NA
France,Bagneres-De-Bigorre,1400,1
France,Bagnols,1400,NA
France,Bailleul,1400,NA
France,Barcelonnette,1400,NA
France,Bar-Le-Duc,1400,NA
France,Bastia,1400,NA
France,Bayeux,1400,NA
France,Bayonne,1400,NA
France,Beaucaire,1400,NA
France,Beaugency,1400,NA
France,Beaune,1400,NA
France,Beauvais,1400,NA
France,Bedarrieux,1400,NA
France,Belfort,1400,NA
France,Bergerac,1400,NA
France,Bergues,1400,NA
France,Bernay,1400,NA
France,Besancon,1400,NA
France,Bethune,1400,NA
France,Beziers,1400,4
France,Billom,1400,NA
France,Blois,1400,NA
France,Bonifacio,1400,NA
France,Bonnetable,1400,NA
France,Bordeaux,1400,30
France,Boulogne,1400,NA
France,Bourbourg,1400,NA
France,Bourg-En-Bresse,1400,NA
France,Bourges,1400,18
France,Brest,1400,NA
France,Brignoles,1400,NA
France,Brioude,1400,NA
France,Brive,1400,NA
France,Brouage,1400,NA
France,Caen,1400,18
France,Cahors,1400,NA
France,Calais,1400,NA
France,Cambrai,1400,10
France,Cannes,1400,NA
France,Carcassonne,1400,6
France,Carpentras,1400,NA
France,Castelnaudary,1400,NA
France,Castelsarrasin,1400,NA
France,Castres,1400,NA
France,Cavaillon,1400,NA
France,Chalons-Sur-Marne,1400,NA
France,Chalon-Sur-Saone,1400,NA
France,Chambery,1400,NA
France,Charleville,1400,NA
France,Chartres,1400,NA
France,Chateaudun,1400,NA
France,Chateau-Gontier,1400,NA
France,Chateauroux,1400,NA
France,Chatellerault,1400,NA
France,Chaumont,1400,NA
France,Cherbourg,1400,NA
France,Chinon,1400,6
France,Cholet,1400,NA
France,Clamecy,1400,NA
France,Clermont-Ferrand,1400,NA
France,Clermont-L'herault,1400,NA
France,Cluny,1400,NA
France,Colmar,1400,4
France,Comines,1400,NA
France,Compiegne,1400,NA
France,Conde-Sur-L'escaut,1400,NA
France,Conde-Sur-Noireau,1400,NA
France,Condom,1400,NA
France,Condrieu,1400,NA
France,Corte,1400,NA
France,Cosne,1400,NA
France,Coulommiers,1400,NA
France,Coutances,1400,NA
France,Cuers,1400,NA
France,Darnetal,1400,NA
France,Dax,1400,NA
France,Die,1400,2
France,Dieppe,1400,NA
France,Digne,1400,NA
France,Dijon,1400,11
France,Dinan,1400,NA
France,Dole,1400,NA
France,Douai,1400,NA
France,Draguignan,1400,NA
France,Dreux,1400,NA
France,Dunkerque,1400,NA
France,Elbeuf,1400,NA
France,Epernay,1400,NA
France,Epinal,1400,NA
France,Etampes,1400,NA
France,Eu,1400,NA
France,Evreux,1400,NA
France,Falaise,1400,NA
France,Fecamp,1400,NA
France,Figeac,1400,NA
France,Fontainebleau,1400,NA
France,Fontenay-Le-Comte,1400,NA
France,Fougeres,1400,NA
France,Gaillac,1400,NA
France,Gap,1400,8
France,Gentilly,1400,NA
France,Givors,1400,NA
France,Granville,1400,NA
France,Grasse,1400,NA
France,Gray,1400,NA
France,Grenoble,1400,2
France,Guerande,1400,3
France,Guingamp,1400,3
France,Haguenau,1400,4
France,Hasparren,1400,NA
France,Hazebrouck,1400,NA
France,Herbault,1400,NA
France,Hesdin,1400,9
France,Hondschoote,1400,NA
France,Honfleur,1400,NA
France,Hyeres,1400,NA
France,Issoire,1400,NA
France,Issoudun,1400,NA
France,Joigny,1400,NA
France,La Charite-Sur-Loire,1400,NA
France,La Ciotat,1400,NA
France,La Fleche,1400,NA
France,La Rochelle,1400,NA
France,La Seyne-Sur-Mer,1400,NA
France,Laigle,1400,NA
France,Langres,1400,NA
France,Laon,1400,8
France,Laval,1400,NA
France,Lavaur,1400,NA
France,Le Blanc,1400,NA
France,Le Cateau,1400,NA
France,Le Creusot,1400,NA
France,Le Croisic,1400,NA
France,Le Havre,1400,NA
France,Le Mans,1400,NA
France,Le Puy,1400,NA
France,Lectoure,1400,NA
France,Lens,1400,NA
France,Les Sables-D'olonne,1400,NA
France,Libourne,1400,NA
France,Lille,1400,22
France,Limoges,1400,NA
France,Limoux,1400,NA
France,Lisieux,1400,NA
France,Loches,1400,4
France,Lodeve,1400,NA
France,Lons-Le-Saunier,1400,NA
France,Lorient,1400,NA
France,Loudun,1400,NA
France,Lourdes,1400,1
France,Louviers,1400,NA
France,Lunel,1400,NA
France,Luneville,1400,NA
France,Luxeuil,1400,NA
France,Lyon,1400,33
France,Macon,1400,NA
France,Mamers,1400,NA
France,Manosque,1400,NA
France,Marmande,1400,NA
France,Marseille,1400,21
France,Martigues,1400,NA
France,Maubeuge,1400,NA
France,Mayenne,1400,NA
France,Meaux,1400,NA
France,Melun,1400,NA
France,Mende,1400,NA
France,Metz,1400,25
France,Meudon,1400,NA
France,Millau,1400,NA
France,Mirecourt,1400,NA
France,Moissac,1400,NA
France,Montargis,1400,NA
France,Montauban,1400,NA
France,Montbeliard,1400,NA
France,Montbrison,1400,3
France,Montceau-Les-Mines,1400,NA
France,Mont-De-Marsan,1400,1
France,Montelimar,1400,NA
France,Montlucon,1400,NA
France,Montpellier,1400,17
France,Montreuil,1400,NA
France,Morlaix,1400,2
France,Moulins,1400,NA
France,Mulhouse,1400,9
France,Nancy,1400,1
France,Nantes,1400,NA
France,Narbonne,1400,2
France,Nerac,1400,NA
France,Nevers,1400,NA
France,Nice,1400,7
France,Nimes,1400,7
France,Niort,1400,NA
France,Nogent-Le-Rotrou,1400,NA
France,Noyon,1400,NA
France,Obernai,1400,NA
France,Oloron-Ste-Marie,1400,NA
France,Orange,1400,NA
France,Orleans,1400,30
France,Orthez,1400,NA
France,Pamiers,1400,NA
France,Paris,1400,275
France,Pau,1400,NA
France,Perigueux,1400,6
France,Perpignan,1400,NA
France,Pezenas,1400,NA
France,Ploermel,1400,NA
France,Poitiers,1400,NA
France,Poligny,1400,NA
France,Pont-A-Mousson,1400,NA
France,Pont-Audemer,1400,NA
France,Pontoise,1400,NA
France,Provins,1400,NA
France,Quimper,1400,NA
France,Quimperle,1400,NA
France,Rambervillers,1400,NA
France,Reims,1400,15
France,Rennes,1400,12
France,Rethel,1400,NA
France,Ribeauville,1400,NA
France,Richelieu,1400,NA
France,Riom,1400,NA
France,Rive-De-Gier,1400,NA
France,Roanne,1400,NA
France,Rochefort,1400,NA
France,Rodez,1400,NA
France,Romans,1400,4
France,Romorantin,1400,NA
France,Roubaix,1400,NA
France,Rouen,1400,35
France,Saintes,1400,NA
France,Salies-De-Bearn,1400,NA
France,Salins-Les-Bains,1400,NA
France,Salon-De-Provence,1400,NA
France,Saumur,1400,NA
France,Saverne,1400,NA
France,Sedan,1400,NA
France,Selestat,1400,5
France,Semur-En-Auxois,1400,NA
France,Senlis,1400,NA
France,Sens,1400,NA
France,Sete,1400,NA
France,Sisteron,1400,NA
France,Soissons,1400,NA
France,Sollies-Pont,1400,NA
France,St-Amand-Les-Eaux,1400,NA
France,St-Amand-Montrond,1400,NA
France,St-Brieuc,1400,NA
France,St-Chamond,1400,NA
France,St-Denis,1400,NA
France,St-Die,1400,NA
France,St-Dizier,1400,NA
France,Steenvoorde,1400,NA
France,St-Etienne,1400,1
France,St-Flour,1400,3
France,St-Germain,1400,NA
France,St-Gilles,1400,NA
France,St-Hippolyte,1400,NA
France,St-Jean-D'angely,1400,NA
France,St-Junien,1400,NA
France,St-Leonard,1400,NA
France,St-Lo,1400,NA
France,St-Malo,1400,NA
France,St-Marie-Aux-Mines,1400,NA
France,St-Mihiel,1400,NA
France,St-Nazaire,1400,NA
France,St-Omer,1400,13
France,St-Pol,1400,NA
France,St-Quentin,1400,NA
France,Strasbourg,1400,17
France,St-Sever,1400,NA
France,St-Yrieix-La-Perche,1400,NA
France,Tarascon,1400,NA
France,Tarbes,1400,NA
France,Thiers,1400,NA
France,Thionville,1400,NA
France,Tonneins,1400,NA
France,Toul,1400,NA
France,Toulon,1400,2
France,Toulouse,1400,21
France,Tourcoing,1400,NA
France,Tournon,1400,NA
France,Tournus,1400,NA
France,Tours,1400,13
France,Troyes,1400,17
France,Tulle,1400,NA
France,Uzes,1400,NA
France,Valence,1400,NA
France,Valenciennes,1400,23
France,Valognes,1400,NA
France,Vannes,1400,5
France,Vendome,1400,NA
France,Verdun,1400,NA
France,Verdun-Sur-Garonne,1400,NA
France,Versailles,1400,NA
France,Vesoul,1400,NA
France,Vienne,1400,4
France,Vierzon,1400,NA
France,Villefranche-De-Rouergue,1400,NA
France,Villefranche-Sur-Saone,1400,NA
France,Villeneuve,1400,NA
France,Villeneuve-Lez-Avignon,1400,NA
France,Vire,1400,NA
France,Vitre,1400,NA
France,Vitry-Le-Francois,1400,NA
France,Voiron,1400,NA
France,Wissembourg,1400,NA
France,Yssingeaux,1400,NA
France,Yvetot,1400,NA
Germany,Aachen,1400,10
Germany,Altenburg,1400,3
Germany,Altona,1400,NA
Germany,Amberg,1400,3
Germany,Andernach,1400,NA
Germany,Anklam,1400,NA
Germany,Annaberg,1400,NA
Germany,Ansbach,1400,NA
Germany,Aschaffenburg,1400,NA
Germany,Aschersleben,1400,NA
Germany,Augsburg,1400,12
Germany,Bad Hersfeld,1400,NA
Germany,Bad Kreuznach,1400,NA
Germany,Baden-Baden,1400,NA
Germany,Bamberg,1400,NA
Germany,Barmen,1400,NA
Germany,Bautzen,1400,5
Germany,Bayreuth,1400,1
Germany,Beckum,1400,NA
Germany,Berlin,1400,5
Germany,Bernburg,1400,NA
Germany,Biberach,1400,NA
Germany,Bielefeld,1400,NA
Germany,Bingen,1400,NA
Germany,Bochum,1400,NA
Germany,Bonn,1400,NA
Germany,Borna,1400,NA
Germany,Brandenburg,1400,NA
Germany,Braunschweig,1400,18
Germany,Breisach Am Rhein,1400,NA
Germany,Bremen,1400,20
Germany,Bruchsal,1400,NA
Germany,Burg,1400,NA
Germany,Burscheid,1400,NA
Germany,Celle,1400,NA
Germany,Charlottenburg,1400,NA
Germany,Clausthal-Zellerfeld,1400,NA
Germany,Coburg,1400,4
Germany,Coesfeld,1400,NA
Germany,Cottbus,1400,2
Germany,Cronenberg,1400,NA
Germany,Darmstadt,1400,NA
Germany,Dessau,1400,NA
Germany,Dinkelsbuehl,1400,4
Germany,Doebeln,1400,NA
Germany,Dortmund,1400,9
Germany,Dresden,1400,4
Germany,Dueren,1400,NA
Germany,Duesseldorf,1400,2
Germany,Duisburg,1400,NA
Germany,Ebersbach,1400,NA
Germany,Eichstaett,1400,NA
Germany,Eilenburg,1400,NA
Germany,Einbeck,1400,3
Germany,Eisenach,1400,NA
Germany,Eisleben,1400,4
Germany,Elberfeld,1400,NA
Germany,Emden,1400,NA
Germany,Emmerich,1400,NA
Germany,Erfurt,1400,24
Germany,Erlangen,1400,NA
Germany,Eschweiler,1400,NA
Germany,Essen,1400,NA
Germany,Esslingen,1400,NA
Germany,Flensburg,1400,3
Germany,Forchheim,1400,NA
Germany,Frankenberg,1400,NA
Germany,Frankenthal,1400,NA
Germany,Frankfurt Am Main,1400,11
Germany,Frankfurt An Der Oder,1400,NA
Germany,Freiberg,1400,NA
Germany,Freiburg,1400,9
Germany,Freising,1400,NA
Germany,Fuerth,1400,NA
Germany,Fulda,1400,NA
Germany,Gelnhausen,1400,NA
Germany,Gera,1400,NA
Germany,Giessen,1400,NA
Germany,Glauchau,1400,NA
Germany,Glueckstadt,1400,NA
Germany,Goeppingen,1400,NA
Germany,Goerlitz,1400,8
Germany,Goettingen,1400,5
Germany,Goslar,1400,NA
Germany,Gotha,1400,NA
Germany,Greifswald,1400,NA
Germany,Grimma,1400,NA
Germany,Grossenhain,1400,NA
Germany,Guestrow,1400,NA
Germany,Halberstadt,1400,NA
Germany,Halle,1400,NA
Germany,Hamburg,1400,22
Germany,Hameln,1400,NA
Germany,Hamm,1400,NA
Germany,Hanau,1400,1
Germany,Hannover,1400,5
Germany,Harburg,1400,NA
Germany,Hardenberg,1400,NA
Germany,Hattingen,1400,NA
Germany,Heidelberg,1400,5
Germany,Heilbronn,1400,6
Germany,Helmstedt,1400,NA
Germany,Herford,1400,NA
Germany,Hildesheim,1400,6
Germany,Hof,1400,NA
Germany,Hueckeswagen,1400,NA
Germany,Husum,1400,1
Germany,Ibbenbueren,1400,NA
Germany,Iena,1400,NA
Germany,Ingolstadt,1400,3
Germany,Iserlohn,1400,NA
Germany,Kaiserslautern,1400,NA
Germany,Karl-Marx-Stadt,1400,NA
Germany,Karlsruhe,1400,NA
Germany,Kassel,1400,NA
Germany,Kaufbeuren,1400,NA
Germany,Kempten,1400,3
Germany,Kiel,1400,NA
Germany,Kleve,1400,NA
Germany,Koblenz,1400,NA
Germany,Koeln,1400,40
Germany,Koenigswinter,1400,NA
Germany,Koethen,1400,NA
Germany,Konstanz,1400,5
Germany,Krefeld,1400,NA
Germany,Krempe,1400,NA
Germany,Lahr,1400,1
Germany,Landau,1400,NA
Germany,Landshut,1400,9
Germany,Langensalza,1400,5
Germany,Lauingen,1400,NA
Germany,Leer,1400,NA
Germany,Leipzig,1400,NA
Germany,Lippstadt,1400,NA
Germany,Ludwigsburg,1400,NA
Germany,Luebeck,1400,25
Germany,Lueneburg,1400,NA
Germany,Magdeburg,1400,20
Germany,Mainz,1400,NA
Germany,Mannheim,1400,NA
Germany,Marburg,1400,NA
Germany,Marienberg,1400,NA
Germany,Mecklenburg,1400,11
Germany,Meiningen,1400,NA
Germany,Meissen,1400,NA
Germany,Memmingen,1400,4
Germany,Merseburg,1400,NA
Germany,Mettmann,1400,NA
Germany,Michelstadt,1400,NA
Germany,Minden,1400,NA
Germany,Mittweida,1400,NA
Germany,Muelheim An Der Ruhr,1400,1
Germany,Muenchen,1400,NA
Germany,Muenster,1400,NA
Germany,Nauen,1400,NA
Germany,Naumburg,1400,NA
Germany,Neubrandenburg,1400,NA
Germany,Neuburg,1400,NA
Germany,Neuruppin,1400,NA
Germany,Neuss,1400,5
Germany,Neustrelitz,1400,NA
Germany,Neuwied,1400,NA
Germany,Noerdlingen,1400,5
Germany,Norden,1400,NA
Germany,Nordhausen,1400,3
Germany,Nuernberg,1400,20
Germany,Offenbach,1400,NA
Germany,Oldenburg,1400,NA
Germany,Oppenheim,1400,4
Germany,Osnabrueck,1400,5
Germany,Paderborn,1400,NA
Germany,Passau,1400,4
Germany,Pforzheim,1400,NA
Germany,Pirmasens,1400,NA
Germany,Pirna,1400,NA
Germany,Plauen,1400,NA
Germany,Potsdam,1400,NA
Germany,Prenzlau,1400,NA
Germany,Quedlinburg,1400,NA
Germany,Radevormwald,1400,NA
Germany,Ratzeburg,1400,NA
Germany,Ravensburg,1400,3
Germany,Regensburg,1400,NA
Germany,Reichenbach,1400,NA
Germany,Remscheid,1400,NA
Germany,Rendsburg,1400,NA
Germany,Reutlingen,1400,NA
Germany,Rheine,1400,NA
Germany,Rheydt,1400,NA
Germany,Rochlitz,1400,NA
Germany,Rostock,1400,14
Germany,Rothenburg Am Neckar,1400,4
Germany,Rottenburg Ob Der Tauber,1400,6
Germany,Saarbruecken,1400,NA
Germany,Saarlouis,1400,NA
Germany,Salzwedel,1400,NA
Germany,Schleswig,1400,NA
Germany,Schmalkalden,1400,NA
Germany,Schneeberg,1400,NA
Germany,Schorndorf,1400,1
Germany,Schwabach,1400,NA
Germany,Schwaebisch Gmuend,1400,NA
Germany,Schwaebisch Hall,1400,6
Germany,Schweinfurt,1400,3
Germany,Schwerin,1400,NA
Germany,Siegen,1400,NA
Germany,Soest,1400,18
Germany,Solingen,1400,NA
Germany,Spandau,1400,NA
Germany,Speyer,1400,20
Germany,Stade,1400,NA
Germany,Stendal,1400,6
Germany,Stralsund,1400,15
Germany,Straubing,1400,1
Germany,Stuttgart,1400,4
Germany,Suhl,1400,NA
Germany,Toenning,1400,NA
Germany,Torgau,1400,NA
Germany,Trier,1400,10
Germany,Tuebingen,1400,NA
Germany,Ueberlingen,1400,NA
Germany,Ulm,1400,10
Germany,Unna,1400,NA
Germany,Velbert,1400,NA
Germany,Verden,1400,NA
Germany,Viersen,1400,NA
Germany,Warburg,1400,NA
Germany,Weimar,1400,NA
Germany,Weissenfels,1400,NA
Germany,Werden,1400,NA
Germany,Wesel,1400,6
Germany,Wetzlar,1400,NA
Germany,Wiesbaden,1400,NA
Germany,Wismar,1400,NA
Germany,Wittenberg,1400,NA
Germany,Wolfenbuettel,1400,NA
Germany,Worms,1400,NA
Germany,Wuelfrath,1400,NA
Germany,Wuerzburg,1400,6
Germany,Xanten,1400,NA
Germany,Zeitz,1400,NA
Germany,Zerbst,1400,5
Germany,Zittau,1400,5
Germany,Zweibruecken,1400,NA
Germany,Zwickau,1400,NA
Great Britain,Aberdeen,1400,3
Great Britain,Ashton-Upon-Lyne,1400,NA
Great Britain,Barnsley,1400,NA
Great Britain,Bath,1400,NA
Great Britain,Berwick,1400,NA
Great Britain,Beverley,1400,NA
Great Britain,Bilston,1400,NA
Great Britain,Birmingham,1400,NA
Great Britain,Blackburn,1400,NA
Great Britain,Bolton,1400,NA
Great Britain,Boston,1400,6
Great Britain,Bournemouth,1400,NA
Great Britain,Bradford,1400,NA
Great Britain,Brighton,1400,NA
Great Britain,Bristol,1400,10
Great Britain,Bromsgrove,1400,NA
Great Britain,Burnley,1400,NA
Great Britain,Burslem,1400,NA
Great Britain,Bury,1400,NA
Great Britain,Bury-St-Edmunds,1400,NA
Great Britain,Cambridge,1400,NA
Great Britain,Canterbury,1400,4
Great Britain,Cardiff,1400,NA
Great Britain,Carlisle,1400,1
Great Britain,Chatham,1400,NA
Great Britain,Cheltenham,1400,NA
Great Britain,Chester,1400,3
Great Britain,Chesterfield,1400,NA
Great Britain,Chichester,1400,NA
Great Britain,Colchester,1400,4
Great Britain,Congleton,1400,NA
Great Britain,Coventry,1400,10
Great Britain,Croydon,1400,NA
Great Britain,Darlington,1400,NA
Great Britain,Deal,1400,NA
Great Britain,Deptford,1400,NA
Great Britain,Derby,1400,NA
Great Britain,Doncaster,1400,NA
Great Britain,Dover,1400,NA
Great Britain,Dudley,1400,NA
Great Britain,Dundee,1400,NA
Great Britain,Durham,1400,NA
Great Britain,Edinburgh,1400,2
Great Britain,Ellesmere,1400,NA
Great Britain,Elmbridge,1400,NA
Great Britain,Ely,1400,NA
Great Britain,Exeter,1400,NA
Great Britain,Frome,1400,NA
Great Britain,Gateshead,1400,NA
Great Britain,Gillingham,1400,NA
Great Britain,Glasgow,1400,2
Great Britain,Gloucester,1400,NA
Great Britain,Gosport,1400,NA
Great Britain,Gravesend,1400,NA
Great Britain,Great-Yarmouth,1400,NA
Great Britain,Greenock,1400,NA
Great Britain,Greenwich,1400,NA
Great Britain,Grimsby,1400,NA
Great Britain,Guildford,1400,NA
Great Britain,Halifax,1400,NA
Great Britain,Halton,1400,NA
Great Britain,Hamilton,1400,NA
Great Britain,Hartlepool,1400,NA
Great Britain,Haslingden,1400,NA
Great Britain,Hereford,1400,NA
Great Britain,Huddersfield,1400,NA
Great Britain,Hull,1400,2
Great Britain,Ilkeston,1400,NA
Great Britain,Inverness,1400,NA
Great Britain,Ipswich,1400,NA
Great Britain,Kendal,1400,NA
Great Britain,Kidderminster,1400,NA
Great Britain,King's Lynn,1400,5
Great Britain,Kirkcaldy,1400,NA
Great Britain,Lancaster,1400,NA
Great Britain,Leeds,1400,NA
Great Britain,Leek,1400,NA
Great Britain,Leicester,1400,3
Great Britain,Lichfield,1400,NA
Great Britain,Lincoln,1400,5
Great Britain,Liverpool,1400,NA
Great Britain,London,1400,45
Great Britain,Loughborough,1400,NA
Great Britain,Luton,1400,NA
Great Britain,Macclesfield,1400,NA
Great Britain,Maidstone,1400,NA
Great Britain,Manchester,1400,NA
Great Britain,Mansfield,1400,NA
Great Britain,Margate,1400,NA
Great Britain,Merthyr-Tydfil,1400,NA
Great Britain,Nantwich,1400,NA
Great Britain,Newark,1400,NA
Great Britain,Newbury,1400,NA
Great Britain,Newcastle-Under-Lyme,1400,NA
Great Britain,Newcastle-Upon-Tyne,1400,4
Great Britain,Newport,1400,NA
Great Britain,Northampton,1400,NA
Great Britain,North-Shields,1400,NA
Great Britain,Norwich,1400,6
Great Britain,Nottingham,1400,NA
Great Britain,Nuneaton,1400,NA
Great Britain,Ogwr,1400,NA
Great Britain,Oldham,1400,NA
Great Britain,Oxford,1400,NA
Great Britain,Paisley,1400,NA
Great Britain,Perth,1400,NA
Great Britain,Peterborough,1400,NA
Great Britain,Plymouth,1400,7
Great Britain,Poole,1400,NA
Great Britain,Portsmouth,1400,NA
Great Britain,Preston,1400,NA
Great Britain,Reading,1400,NA
Great Britain,Renfrew,1400,NA
Great Britain,Rochdale,1400,NA
Great Britain,Rochester,1400,NA
Great Britain,Rotherham,1400,2
Great Britain,Rowley Regis,1400,NA
Great Britain,Rugby,1400,NA
Great Britain,Salford,1400,NA
Great Britain,Salisbury,1400,5
Great Britain,Sandwich,1400,NA
Great Britain,Scarborough,1400,NA
Great Britain,Sedgley,1400,NA
Great Britain,Sefton,1400,NA
Great Britain,Sheffield,1400,2
Great Britain,Shepton-Mallet,1400,NA
Great Britain,Shrewsbury,1400,4
Great Britain,Southampton,1400,NA
Great Britain,South-Ribble,1400,NA
Great Britain,South-Shields,1400,NA
Great Britain,Stafford,1400,NA
Great Britain,St-Albans,1400,NA
Great Britain,St-Andrews,1400,NA
Great Britain,St-Helens,1400,NA
Great Britain,Stockport,1400,NA
Great Britain,Stockton-On-Tees,1400,NA
Great Britain,Stoke-On-Trent,1400,NA
Great Britain,St-Peter Port,1400,NA
Great Britain,Stroud,1400,NA
Great Britain,Sunderland,1400,NA
Great Britain,Swansea,1400,NA
Great Britain,Tameside,1400,NA
Great Britain,Taunton,1400,NA
Great Britain,Thetford,1400,NA
Great Britain,Tiverton,1400,NA
Great Britain,Tunbridge-Wells,1400,NA
Great Britain,Tynemouth,1400,NA
Great Britain,Wakefield,1400,NA
Great Britain,Walsall,1400,NA
Great Britain,Warminster,1400,NA
Great Britain,Warrington,1400,NA
Great Britain,Warwick,1400,NA
Great Britain,Wellington,1400,NA
Great Britain,West-Bromwich,1400,NA
Great Britain,West-Ham,1400,NA
Great Britain,Whitby,1400,NA
Great Britain,Whitehaven,1400,NA
Great Britain,Wigan,1400,NA
Great Britain,Winchester,1400,3
Great Britain,Windsor-And-Maidenhead,1400,NA
Great Britain,Wolverhampton,1400,NA
Great Britain,Woolwich,1400,NA
Great Britain,Worcester,1400,NA
Great Britain,Workington,1400,NA
Great Britain,York,1400,12
Greece,Agrinion,1400,NA
Greece,Argos,1400,NA
Greece,Arta,1400,NA
Greece,Athinai,1400,35
Greece,Ioannina,1400,NA
Greece,Iraklion,1400,14
Greece,Kalamai,1400,NA
Greece,Kerkira,1400,NA
Greece,Khalkis,1400,NA
Greece,Khios,1400,NA
Greece,Korinthos,1400,NA
Greece,Larisa,1400,NA
Greece,Missolonghi,1400,NA
Greece,Nafplion,1400,NA
Greece,Patrai,1400,NA
Greece,Piraievs,1400,NA
Greece,Pirgos,1400,NA
Greece,Preveza,1400,NA
Greece,Salonika,1400,42
Greece,Serrai,1400,NA
Greece,Trikkala,1400,NA
Greece,Tripolis,1400,NA
Greece,Volos,1400,NA
Greece,Zakynthos,1400,NA
Hungary,Baja,1400,NA
Hungary,Bekes,1400,NA
Hungary,Bekescsaba,1400,NA
Hungary,Buda,1400,8
Hungary,Cegled,1400,NA
Hungary,Csongrad,1400,NA
Hungary,Debrecen,1400,NA
Hungary,Dunafoeldvar,1400,NA
Hungary,Eger,1400,NA
Hungary,Esztergom,1400,NA
Hungary,Gyoengyoes,1400,NA
Hungary,Gyoer,1400,NA
Hungary,Gyula,1400,NA
Hungary,Hajduboeszoermeny,1400,NA
Hungary,Hajdunanas,1400,NA
Hungary,Hajduszoboszlo,1400,NA
Hungary,Hodmezoevasarhely,1400,NA
Hungary,Jaszarokszallas,1400,NA
Hungary,Jaszbereny,1400,NA
Hungary,Kalocsa,1400,NA
Hungary,Karcag,1400,NA
Hungary,Kecskemet,1400,NA
Hungary,Kiskunfelegyhaza,1400,NA
Hungary,Kiskunhalas,1400,NA
Hungary,Koeszeg,1400,NA
Hungary,Mako,1400,NA
Hungary,Mezoetur,1400,NA
Hungary,Miskolc,1400,NA
Hungary,Mohacs,1400,NA
Hungary,Nagykoeroes,1400,NA
Hungary,Nyiregyhaza,1400,NA
Hungary,Obuda,1400,NA
Hungary,Oroshaza,1400,NA
Hungary,Paks,1400,NA
Hungary,Papa,1400,NA
Hungary,Pecs,1400,NA
Hungary,Pest,1400,7
Hungary,Sopron,1400,4
Hungary,Szarvas,1400,NA
Hungary,Szeged,1400,NA
Hungary,Szekesfehervar,1400,NA
Hungary,Szekszard,1400,NA
Hungary,Szentes,1400,NA
Hungary,Szolnok,1400,NA
Hungary,Toeroekszentmiklos,1400,NA
Hungary,Vac,1400,NA
Hungary,Veszprem,1400,NA
Ireland,Armagh,1400,NA
Ireland,Belfast,1400,NA
Ireland,Carlow,1400,NA
Ireland,Carrickfergus,1400,NA
Ireland,Castlebar,1400,NA
Ireland,Clonmell,1400,NA
Ireland,Cork,1400,NA
Ireland,Downpatrick,1400,NA
Ireland,Drogheda,1400,NA
